Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),DistrictHeating:HVAC [J](Hourly),DistrictCooling:HVAC [J](Hourly) 
 07/28  21:00:00,194884.6205195446,0.0,194884.62023605139,0.0 
 07/28  22:00:00,366317.89327611759,0.0,366317.8932761176,0.0 
 07/28  23:00:00,543523.3871363949,0.0,543523.3871363949,0.0 
 07/28  24:00:00,314710.558795259,0.0,314710.5587952589,0.0 
 07/29  01:00:00,230933.2975770021,0.0,230933.29757700212,0.0 
 07/29  02:00:00,245390.58740165586,0.0,245390.58740165589,0.0 
 07/29  03:00:00,258450.50577215019,0.0,258450.50577215025,0.0 
 07/29  04:00:00,270342.4570553845,0.0,270342.4570553845,0.0 
 07/29  05:00:00,282611.6595127027,0.0,282611.6595127027,0.0 
 07/29  06:00:00,285699.7544675646,0.0,285699.7544675645,0.0 
 07/29  07:00:00,479638.0765344569,0.0,479638.07653445706,0.0 
 07/29  08:00:00,613538.5940117217,0.0,613538.5940117218,0.0 
 07/29  09:00:00,369793.2721141074,0.0,369793.2721141074,0.0 
 07/29  10:00:00,124970.38490208604,0.0,124970.38490208602,0.0 
 07/29  11:00:00,1759.1935280314829,0.0,1759.1935280314829,0.0 
 07/29  12:00:00,0.0,0.0,0.0,0.0 
 07/29  13:00:00,0.0,0.0,0.0,0.0 
 07/29  14:00:00,0.0,0.0,0.0,0.0 
 07/29  15:00:00,0.0,0.0,0.0,0.0 
 07/29  16:00:00,0.0,0.0,0.0,0.0 
 07/29  17:00:00,0.0,0.0,0.0,0.0 
 07/29  18:00:00,0.0,0.0,0.0,0.0 
 07/29  19:00:00,0.0,0.0,0.0,0.0 
 07/29  20:00:00,0.0,0.0,0.0,0.0 
 07/29  21:00:00,0.0,0.0,0.0,0.0 
 07/29  22:00:00,71113.7318538235,0.0,71104.0784017842,0.0 
 07/29  23:00:00,274772.9671788781,0.0,274772.9671740418,0.0 
 07/29  24:00:00,481280.5561475525,0.0,481280.55614755247,0.0 
 07/30  01:00:00,571676.3027662782,0.0,571676.3027662782,0.0 
 07/30  02:00:00,600753.5559152929,0.0,600753.5559152929,0.0 
 07/30  03:00:00,625587.0395654559,0.0,625587.0395654558,0.0 
 07/30  04:00:00,652928.7032428648,0.0,652928.7032428647,0.0 
 07/30  05:00:00,674566.6584472138,0.0,674566.6584472139,0.0 
 07/30  06:00:00,688363.979375932,0.0,688363.9793759321,0.0 
 07/30  07:00:00,625288.7254637141,0.0,625288.725463714,0.0 
 07/30  08:00:00,483966.6527511517,0.0,483966.6527511518,0.0 
 07/30  09:00:00,342969.0480124726,0.0,342969.0480124726,0.0 
 07/30  10:00:00,286631.0976293726,0.0,286631.09762937258,0.0 
 07/30  11:00:00,343159.9329228954,0.0,343147.89697443498,0.0 
 07/30  12:00:00,353840.7520125434,0.0,353840.7520125434,0.0 
 07/30  13:00:00,304174.46779339006,0.0,304174.4677933901,0.0 
 07/30  14:00:00,329367.29981729239,0.0,329367.29981729239,0.0 
 07/30  15:00:00,389945.14692194046,0.0,389913.74681214286,0.0 
 07/30  16:00:00,258473.033342155,0.0,258418.11331087058,0.0 
 07/30  17:00:00,209784.9400602008,0.0,209784.9400602008,0.0 
 07/30  18:00:00,249041.38421527498,0.0,249041.38421527495,0.0 
 07/30  19:00:00,305301.14757110996,0.0,305301.14757110996,0.0 
 07/30  20:00:00,333054.764528501,0.0,333054.7645285011,0.0 
 07/30  21:00:00,381509.25356030339,0.0,381509.25356030339,0.0 
 07/30  22:00:00,413007.2002497436,0.0,413007.2002497436,0.0 
 07/30  23:00:00,467883.4445799978,0.0,467883.4445799978,0.0 
 07/30  24:00:00,540389.8254076913,0.0,540389.8254076914,0.0 
 07/31  01:00:00,568196.8484955505,0.0,568196.8484955506,0.0 
 07/31  02:00:00,570872.5786150332,0.0,570872.5786150332,0.0 
 07/31  03:00:00,570494.6736015796,0.0,570494.6736015797,0.0 
 07/31  04:00:00,570324.9113021222,0.0,570324.9113021223,0.0 
 07/31  05:00:00,571303.117651143,0.0,571303.117651143,0.0 
 07/31  06:00:00,583917.690916457,0.0,583917.6909164571,0.0 
 07/31  07:00:00,548884.8968387969,0.0,548884.8968387968,0.0 
 07/31  08:00:00,515488.8924179444,0.0,515488.8924179443,0.0 
 07/31  09:00:00,464988.7094539517,0.0,464988.7094539517,0.0 
 07/31  10:00:00,378323.2852491068,0.0,378323.28524910678,0.0 
 07/31  11:00:00,420443.5784163282,0.0,420436.78955643277,0.0 
 07/31  12:00:00,434695.9098481704,0.0,434688.6350237363,0.0 
 07/31  13:00:00,418418.141828927,0.0,418418.141828927,0.0 
 07/31  14:00:00,399742.84796053208,0.0,399742.84796053208,0.0 
 07/31  15:00:00,283856.45326590686,0.0,283860.05701380499,0.0 
 07/31  16:00:00,291328.69148441296,0.0,291328.69148441296,0.0 
 07/31  17:00:00,311840.6019914611,0.0,311839.3630113568,0.0 
 07/31  18:00:00,322350.2291204498,0.0,322350.22912044989,0.0 
 07/31  19:00:00,408548.0069185323,0.0,408548.00691853239,0.0 
 07/31  20:00:00,476061.73964372926,0.0,476061.7396437292,0.0 
 07/31  21:00:00,543587.3186938264,0.0,543587.3186938263,0.0 
 07/31  22:00:00,564045.1429526088,0.0,564045.1429526088,0.0 
 07/31  23:00:00,553951.7437731898,0.0,553951.7437731901,0.0 
 07/31  24:00:00,536810.1079307469,0.0,536810.1079307469,0.0 
 08/01  01:00:00,512732.6228933933,0.0,512732.62289339318,0.0 
 08/01  02:00:00,536478.7600970644,0.0,536478.7600970646,0.0 
 08/01  03:00:00,586635.633819646,0.0,586635.633819646,0.0 
 08/01  04:00:00,621869.0553148814,0.0,621869.0553148814,0.0 
 08/01  05:00:00,636413.1179999608,0.0,636413.1179999609,0.0 
 08/01  06:00:00,627428.1625102828,0.0,627428.1625102827,0.0 
 08/01  07:00:00,604689.4180649625,0.0,604689.4180649624,0.0 
 08/01  08:00:00,568283.668266977,0.0,568283.668266977,0.0 
 08/01  09:00:00,500760.63105993226,0.0,500760.63105993226,0.0 
 08/01  10:00:00,414226.57877996508,0.0,414226.57877996496,0.0 
 08/01  11:00:00,592909.7051067007,0.0,592909.7051067008,0.0 
 08/01  12:00:00,762382.8250325755,0.0,762382.8250325755,0.0 
 08/01  13:00:00,617073.7332222039,0.0,617073.7332222038,0.0 
 08/01  14:00:00,501456.91441020646,0.0,501456.91441020646,0.0 
 08/01  15:00:00,417641.52071867478,0.0,417641.52071867478,0.0 
 08/01  16:00:00,409836.8970170819,0.0,409836.8970170819,0.0 
 08/01  17:00:00,433165.9699748283,0.0,433165.96997482838,0.0 
 08/01  18:00:00,481378.67205376157,0.0,481378.6720537615,0.0 
 08/01  19:00:00,593115.9166876227,0.0,593115.9166876227,0.0 
 08/01  20:00:00,720414.2748966683,0.0,720414.2748966682,0.0 
 08/01  21:00:00,586114.8171467607,0.0,586114.8171467605,0.0 
 08/01  22:00:00,385359.6901427391,0.0,385359.69014273918,0.0 
 08/01  23:00:00,389459.72371964427,0.0,389459.72371964427,0.0 
 08/01  24:00:00,743630.1754983516,0.0,743630.1754983516,0.0 
 08/02  01:00:00,658566.8327555306,0.0,658566.8327555306,0.0 
 08/02  02:00:00,462776.71517237197,0.0,462776.7151723718,0.0 
 08/02  03:00:00,526907.032785987,0.0,526907.0327859869,0.0 
 08/02  04:00:00,590228.8133007926,0.0,590228.8133007926,0.0 
 08/02  05:00:00,657276.276011408,0.0,657276.2760114078,0.0 
 08/02  06:00:00,682652.9833862523,0.0,682652.9833862523,0.0 
 08/02  07:00:00,578541.7579634392,0.0,578541.7579634391,0.0 
 08/02  08:00:00,467968.2421072991,0.0,467968.24210729918,0.0 
 08/02  09:00:00,734264.2549906619,0.0,734266.5076328532,0.0 
 08/02  10:00:00,482045.9017639111,0.0,482045.9017639112,0.0 
 08/02  11:00:00,313004.2501238434,0.0,312998.10560090819,0.0 
 08/02  12:00:00,174103.7466624549,0.0,174098.69377481967,0.0 
 08/02  13:00:00,104474.30374203339,0.0,104474.30374203337,0.0 
 08/02  14:00:00,60469.86576885627,0.0,60469.86576885627,0.0 
 08/02  15:00:00,7268.097599143141,0.0,7268.097599143141,0.0 
 08/02  16:00:00,0.0,0.0,0.0,0.0 
 08/02  17:00:00,87814.50973610449,0.0,87809.20474118588,0.0 
 08/02  18:00:00,150337.640779523,0.0,150337.64077952296,0.0 
 08/02  19:00:00,312794.0390205621,0.0,312792.49658337878,0.0 
 08/02  20:00:00,509792.3317762159,0.0,509792.3317762158,0.0 
 08/02  21:00:00,665530.0799859158,0.0,665530.0799859156,0.0 
 08/02  22:00:00,788407.5125221486,0.0,788407.5125221486,0.0 
 08/02  23:00:00,786097.8227681066,0.0,786097.8227681066,0.0 
 08/02  24:00:00,719331.736555262,0.0,719331.7365552621,0.0 
 08/03  01:00:00,778406.2570026309,0.0,778406.257002631,0.0 
 08/03  02:00:00,635204.6599022489,0.0,635204.6599022489,0.0 
 08/03  03:00:00,434501.16321551977,0.0,434501.16321551977,0.0 
 08/03  04:00:00,493944.4464564037,0.0,493944.4464564037,0.0 
 08/03  05:00:00,555319.9415947757,0.0,555319.9415947757,0.0 
 08/03  06:00:00,582221.017235802,0.0,582221.017235802,0.0 
 08/03  07:00:00,549593.0124180561,0.0,549593.0124180563,0.0 
 08/03  08:00:00,536355.3975672925,0.0,536355.3975672925,0.0 
 08/03  09:00:00,512502.97903909129,0.0,512502.97903909129,0.0 
 08/03  10:00:00,467153.8740751226,0.0,467153.8740751226,0.0 
 08/03  11:00:00,424627.08516555107,0.0,424627.72587783608,0.0 
 08/03  12:00:00,364992.54485463819,0.0,364998.5036311825,0.0 
 08/03  13:00:00,695556.9201649036,0.0,695556.9201649036,0.0 
 08/03  14:00:00,670720.7009444593,0.0,670720.7009444595,0.0 
 08/03  15:00:00,586660.0188517632,0.0,586676.6362360179,0.0 
 08/03  16:00:00,624317.6795855194,0.0,624317.6795855194,0.0 
 08/03  17:00:00,715968.108045209,0.0,715973.2093376231,0.0 
 08/03  18:00:00,561216.3797444864,0.0,561216.3797444864,0.0 
 08/03  19:00:00,405845.13612782416,0.0,405845.1361278241,0.0 
 08/03  20:00:00,499279.7110657251,0.0,499279.711065725,0.0 
 08/03  21:00:00,570971.4727649904,0.0,570971.4727649905,0.0 
 08/03  22:00:00,605519.4802533889,0.0,605519.4802533889,0.0 
 08/03  23:00:00,596033.3420384037,0.0,596033.3420384037,0.0 
 08/03  24:00:00,567996.0804192815,0.0,567996.0804192814,0.0 
 08/04  01:00:00,584844.1105006519,0.0,584844.1105006519,0.0 
 08/04  02:00:00,630327.6443554661,0.0,630327.6443554662,0.0 
 08/04  03:00:00,673816.7790536346,0.0,673816.7790536347,0.0 
 08/04  04:00:00,718530.4235177721,0.0,718530.4235177721,0.0 
 08/04  05:00:00,761347.2928031868,0.0,761347.2928031869,0.0 
 08/04  06:00:00,807616.1581386176,0.0,807616.1581386176,0.0 
 08/04  07:00:00,786890.0649023736,0.0,786890.0649023736,0.0 
 08/04  08:00:00,763457.4073646612,0.0,763457.4073646613,0.0 
 08/04  09:00:00,687442.0766403953,0.0,687442.0766403955,0.0 
 08/04  10:00:00,575426.2894402924,0.0,575426.2894402924,0.0 
 08/04  11:00:00,477449.85232263148,0.0,477455.01852134559,0.0 
 08/04  12:00:00,522515.58656518589,0.0,522542.4402066344,0.0 
 08/04  13:00:00,812792.3927938171,0.0,812792.3927938172,0.0 
 08/04  14:00:00,699619.0595499768,0.0,699619.0595499768,0.0 
 08/04  15:00:00,654586.1203881382,0.0,654603.6979544049,0.0 
 08/04  16:00:00,683296.6782439774,0.0,683296.6782439774,0.0 
 08/04  17:00:00,669590.3110727137,0.0,669575.2728937614,0.0 
 08/04  18:00:00,722263.5936937914,0.0,722263.5936937917,0.0 
 08/04  19:00:00,831250.9258424004,0.0,831250.9258424002,0.0 
 08/04  20:00:00,427222.44950480098,0.0,427222.44950480098,0.0 
 08/04  21:00:00,515251.34624413706,0.0,515251.346244137,0.0 
 08/04  22:00:00,563880.7335991331,0.0,563880.7335991331,0.0 
 08/04  23:00:00,573282.5177606412,0.0,573282.5177606413,0.0 
 08/04  24:00:00,569714.866471569,0.0,569714.8664715692,0.0 
 08/05  01:00:00,615691.1011141848,0.0,615691.1011141848,0.0 
 08/05  02:00:00,689701.0834442168,0.0,689701.0834442168,0.0 
 08/05  03:00:00,763734.5845106081,0.0,763734.5845106081,0.0 
 08/05  04:00:00,834377.2980066683,0.0,834377.2980066683,0.0 
 08/05  05:00:00,803066.0381215469,0.0,803059.0010634365,0.0 
 08/05  06:00:00,502191.2029627879,0.0,502191.2029627878,0.0 
 08/05  07:00:00,860143.3259546498,0.0,860141.5169150988,0.0 
 08/05  08:00:00,736995.4690462465,0.0,736995.4690462466,0.0 
 08/05  09:00:00,587067.1828610102,0.0,587067.1828610104,0.0 
 08/05  10:00:00,609037.1544003035,0.0,609037.1544003035,0.0 
 08/05  11:00:00,920229.9784331913,0.0,920236.4524221574,0.0 
 08/05  12:00:00,766110.1275388707,0.0,766118.2248261476,0.0 
 08/05  13:00:00,637949.6032931605,0.0,637949.6032931605,0.0 
 08/05  14:00:00,524314.9149910056,0.0,524314.9149910056,0.0 
 08/05  15:00:00,464776.9091055144,0.0,464776.9091055144,0.0 
 08/05  16:00:00,398519.41288404809,0.0,398519.41288404809,0.0 
 08/05  17:00:00,410936.16244369858,0.0,410919.97408944278,0.0 
 08/05  18:00:00,484079.7469250429,0.0,484079.746925043,0.0 
 08/05  19:00:00,621950.4817389193,0.0,621950.4817389193,0.0 
 08/05  20:00:00,724372.009421005,0.0,724372.009421005,0.0 
 08/05  21:00:00,793488.9454240629,0.0,793488.9454240633,0.0 
 08/05  22:00:00,882998.0450006644,0.0,882998.0450006644,0.0 
 08/05  23:00:00,878063.9417917442,0.0,878063.9417917446,0.0 
 08/05  24:00:00,806524.7110046132,0.0,806524.7110046132,0.0 
 08/06  01:00:00,851253.9883887784,0.0,851253.9883887784,0.0 
 08/06  02:00:00,833475.0250537975,0.0,833475.0250537978,0.0 
 08/06  03:00:00,512069.91101797579,0.0,512069.9110179758,0.0 
 08/06  04:00:00,563151.8312314947,0.0,563151.8312314947,0.0 
 08/06  05:00:00,615228.1391987018,0.0,615228.1391987018,0.0 
 08/06  06:00:00,638129.3507716219,0.0,638129.350771622,0.0 
 08/06  07:00:00,599813.1382514035,0.0,599813.1382514034,0.0 
 08/06  08:00:00,575286.7283733583,0.0,575286.7283733583,0.0 
 08/06  09:00:00,524179.8402233606,0.0,524179.8402233607,0.0 
 08/06  10:00:00,564010.2738382627,0.0,564010.2738382627,0.0 
 08/06  11:00:00,791604.2915714755,0.0,791599.7941750884,0.0 
 08/06  12:00:00,619190.5646985297,0.0,619192.2010799943,0.0 
 08/06  13:00:00,553366.8834043949,0.0,553366.8834043949,0.0 
 08/06  14:00:00,531003.151159557,0.0,531003.151159557,0.0 
 08/06  15:00:00,504648.9555541053,0.0,504648.95555410537,0.0 
 08/06  16:00:00,426812.21988331389,0.0,426812.21988331389,0.0 
 08/06  17:00:00,389673.1624158409,0.0,389673.1624158409,0.0 
 08/06  18:00:00,451038.03009612488,0.0,451038.0300961248,0.0 
 08/06  19:00:00,531990.5588537719,0.0,531990.558853772,0.0 
 08/06  20:00:00,612219.6110396521,0.0,612219.6110396521,0.0 
 08/06  21:00:00,778695.4647190654,0.0,778695.4647190654,0.0 
 08/06  22:00:00,642559.7603812679,0.0,642559.7603812678,0.0 
 08/06  23:00:00,773703.9594392428,0.0,773703.959439243,0.0 
 08/06  24:00:00,854495.1504187039,0.0,854495.150418704,0.0 
 08/07  01:00:00,917636.7917991728,0.0,917636.7917991728,0.0 
 08/07  02:00:00,477713.8629741336,0.0,477713.8629741337,0.0 
 08/07  03:00:00,537988.1707638144,0.0,537988.1707638144,0.0 
 08/07  04:00:00,597919.8046022211,0.0,597919.8046022211,0.0 
 08/07  05:00:00,661703.6132945643,0.0,661703.6132945644,0.0 
 08/07  06:00:00,686812.4927742994,0.0,686812.4927742992,0.0 
 08/07  07:00:00,610960.2505902549,0.0,610960.250590255,0.0 
 08/07  08:00:00,508392.4216781271,0.0,508392.421678127,0.0 
 08/07  09:00:00,738477.3313900863,0.0,738475.256293888,0.0 
 08/07  10:00:00,438453.6347733035,0.0,438453.63477330366,0.0 
 08/07  11:00:00,255248.6372394688,0.0,255242.78432274759,0.0 
 08/07  12:00:00,116329.18567239918,0.0,116324.49067031229,0.0 
 08/07  13:00:00,7615.936656962222,0.0,7615.9366569622229,0.0 
 08/07  14:00:00,0.0,0.0,0.0,0.0 
 08/07  15:00:00,0.0,0.0,0.0,0.0 
 08/07  16:00:00,0.0,0.0,0.0,0.0 
 08/07  17:00:00,0.0,0.0,0.0,0.0 
 08/07  18:00:00,0.0,0.0,0.0,0.0 
 08/07  19:00:00,5452.346028983215,0.0,5444.819128183236,0.0 
 08/07  20:00:00,147470.98218539725,0.0,147470.94438528454,0.0 
 08/07  21:00:00,341697.3634674249,0.0,341697.3634674239,0.0 
 08/07  22:00:00,489997.44995359118,0.0,489997.44995359136,0.0 
 08/07  23:00:00,511007.35218726939,0.0,511007.35218726939,0.0 
 08/07  24:00:00,471037.0145961244,0.0,471037.01459612438,0.0 
 08/08  01:00:00,546795.0801860096,0.0,546795.0801860099,0.0 
 08/08  02:00:00,684118.6962621007,0.0,684118.6962621007,0.0 
 08/08  03:00:00,824521.8928480095,0.0,824521.8928480095,0.0 
 08/08  04:00:00,395604.15624485348,0.0,395604.1562448534,0.0 
 08/08  05:00:00,458634.96126031936,0.0,458634.96126031936,0.0 
 08/08  06:00:00,493390.8173741603,0.0,493390.8173741603,0.0 
 08/08  07:00:00,422137.9771027247,0.0,422137.9771027246,0.0 
 08/08  08:00:00,371307.8904603792,0.0,371307.89046037927,0.0 
 08/08  09:00:00,638354.0818291797,0.0,638325.5727612338,0.0 
 08/08  10:00:00,239685.479253384,0.0,239685.47925338406,0.0 
 08/08  11:00:00,20945.228852185755,0.0,20945.228852185755,0.0 
 08/08  12:00:00,0.0,0.0,0.0,0.0 
 08/08  13:00:00,0.0,0.0,0.0,0.0 
 08/08  14:00:00,0.0,0.0,0.0,0.0 
 08/08  15:00:00,0.0,0.0,0.0,0.0 
 08/08  16:00:00,0.0,0.0,0.0,0.0 
 08/08  17:00:00,0.0,0.0,0.0,0.0 
 08/08  18:00:00,0.0,0.0,0.0,0.0 
 08/08  19:00:00,0.0,0.0,0.0,0.0 
 08/08  20:00:00,0.0,0.0,0.0,0.0 
 08/08  21:00:00,832.5666070925389,0.0,827.4331109943885,0.0 
 08/08  22:00:00,82102.67658771528,0.0,82102.65655256993,0.0 
 08/08  23:00:00,107546.69904980995,0.0,107546.69904980995,0.0 
 08/08  24:00:00,89441.35903888295,0.0,89441.35903888298,0.0 
 08/09  01:00:00,183325.90724684215,0.0,183325.90724684215,0.0 
 08/09  02:00:00,337336.55297290839,0.0,337336.55297290839,0.0 
 08/09  03:00:00,495452.7639999129,0.0,495452.763999913,0.0 
 08/09  04:00:00,651108.7393385038,0.0,651108.7393385039,0.0 
 08/09  05:00:00,530592.740089859,0.0,530592.7400898591,0.0 
 08/09  06:00:00,296507.52990422866,0.0,296507.52990422878,0.0 
 08/09  07:00:00,644356.2079370526,0.0,644356.2079370526,0.0 
 08/09  08:00:00,398016.4285688973,0.0,398016.4285688973,0.0 
 08/09  09:00:00,66194.45638622828,0.0,66204.12689830558,0.0 
 08/09  10:00:00,0.0,0.0,0.0,0.0 
 08/09  11:00:00,0.0,0.0,0.0,0.0 
 08/09  12:00:00,0.0,0.0,0.0,0.0 
 08/09  13:00:00,0.0,0.0,0.0,0.0 
 08/09  14:00:00,0.0,0.0,0.0,0.0 
 08/09  15:00:00,0.0,0.0,0.0,0.0 
 08/09  16:00:00,0.0,0.0,0.0,0.0 
 08/09  17:00:00,0.0,0.0,0.0,0.0 
 08/09  18:00:00,0.0,0.0,0.0,0.0 
 08/09  19:00:00,0.0,0.0,0.0,0.0 
 08/09  20:00:00,0.0,0.0,0.0,0.0 
 08/09  21:00:00,0.0,0.0,0.0,0.0 
 08/09  22:00:00,0.0,0.0,0.0,0.0 
 08/09  23:00:00,0.0,0.0,0.0,0.0 
 08/09  24:00:00,0.0,0.0,0.0,0.0 
 08/10  01:00:00,1905.8735391033054,0.0,1901.1109104902058,0.0 
 08/10  02:00:00,99868.13366891153,0.0,99868.11860352419,0.0 
 08/10  03:00:00,238017.60286394979,0.0,238017.6028639498,0.0 
 08/10  04:00:00,366352.4281468644,0.0,366352.4281468644,0.0 
 08/10  05:00:00,495850.0023903121,0.0,495850.00239031205,0.0 
 08/10  06:00:00,548150.5151467914,0.0,548150.5151467915,0.0 
 08/10  07:00:00,413444.9180512553,0.0,413444.9180512552,0.0 
 08/10  08:00:00,240596.22202648439,0.0,240596.2220264844,0.0 
 08/10  09:00:00,110934.48691775682,0.0,110934.48691775679,0.0 
 08/10  10:00:00,13965.38616707794,0.0,13965.386167077942,0.0 
 08/10  11:00:00,0.0,0.0,0.0,0.0 
 08/10  12:00:00,0.0,0.0,0.0,0.0 
 08/10  13:00:00,0.0,0.0,0.0,0.0 
 08/10  14:00:00,0.0,0.0,0.0,0.0 
 08/10  15:00:00,0.0,0.0,0.0,0.0 
 08/10  16:00:00,0.0,0.0,0.0,0.0 
 08/10  17:00:00,0.0,0.0,0.0,0.0 
 08/10  18:00:00,0.0,0.0,0.0,0.0 
 08/10  19:00:00,0.0,0.0,0.0,0.0 
 08/10  20:00:00,0.0,0.0,0.0,0.0 
 08/10  21:00:00,30058.49204320331,0.0,30046.966869480006,0.0 
 08/10  22:00:00,175944.09736598453,0.0,175944.09700900777,0.0 
 08/10  23:00:00,208167.50307994363,0.0,208167.50307994366,0.0 
 08/10  24:00:00,165220.1655529666,0.0,165220.16555296666,0.0 
 08/11  01:00:00,233111.98630029494,0.0,233111.986300295,0.0 
 08/11  02:00:00,359923.22406403839,0.0,359923.2240640383,0.0 
 08/11  03:00:00,487665.2467610622,0.0,487665.2467610623,0.0 
 08/11  04:00:00,611060.5087741509,0.0,611060.5087741509,0.0 
 08/11  05:00:00,189475.66250442418,0.0,189475.66250442418,0.0 
 08/11  06:00:00,233768.54969050794,0.0,233768.549690508,0.0 
 08/11  07:00:00,188612.02755903104,0.0,188612.027559031,0.0 
 08/11  08:00:00,453797.3329146015,0.0,453797.33291460157,0.0 
 08/11  09:00:00,261511.81180787218,0.0,261511.81180787215,0.0 
 08/11  10:00:00,15237.917494161084,0.0,15237.917494161084,0.0 
 08/11  11:00:00,0.0,0.0,0.0,0.0 
 08/11  12:00:00,0.0,0.0,0.0,0.0 
 08/11  13:00:00,0.0,0.0,0.0,0.0 
 08/11  14:00:00,0.0,0.0,0.0,0.0 
 08/11  15:00:00,0.0,0.0,0.0,0.0 
 08/11  16:00:00,0.0,0.0,0.0,0.0 
 08/11  17:00:00,0.0,0.0,0.0,0.0 
 08/11  18:00:00,0.0,0.0,0.0,0.0 
 08/11  19:00:00,0.0,0.0,0.0,0.0 
 08/11  20:00:00,0.0,0.0,0.0,0.0 
 08/11  21:00:00,0.0,0.0,0.0,0.0 
 08/11  22:00:00,0.0,0.0,0.0,0.0 
 08/11  23:00:00,0.0,0.0,0.0,0.0 
 08/11  24:00:00,0.0,0.0,0.0,0.0 
 08/12  01:00:00,0.0,0.0,0.0,0.0 
 08/12  02:00:00,29261.885518484643,0.0,29257.61356186303,0.0 
 08/12  03:00:00,161645.04935299315,0.0,161645.0492332957,0.0 
 08/12  04:00:00,299147.82405847797,0.0,299147.824058478,0.0 
 08/12  05:00:00,433471.74984656905,0.0,433471.74984656917,0.0 
 08/12  06:00:00,511935.91984013686,0.0,511935.9198401368,0.0 
 08/12  07:00:00,521223.61165656035,0.0,521223.6116565602,0.0 
 08/12  08:00:00,578840.6753613271,0.0,578840.6753613274,0.0 
 08/12  09:00:00,540056.9241538855,0.0,540056.9241538856,0.0 
 08/12  10:00:00,396828.80688369835,0.0,396828.8068836983,0.0 
 08/12  11:00:00,283410.81287901769,0.0,283405.3380909581,0.0 
 08/12  12:00:00,288853.49666089817,0.0,288853.4966608981,0.0 
 08/12  13:00:00,199505.4837553543,0.0,199505.4837553543,0.0 
 08/12  14:00:00,38709.72429453516,0.0,38709.72429453516,0.0 
 08/12  15:00:00,0.0,0.0,0.0,0.0 
 08/12  16:00:00,0.0,0.0,0.0,0.0 
 08/12  17:00:00,0.0,0.0,0.0,0.0 
 08/12  18:00:00,63691.55631981266,0.0,63673.59077868603,0.0 
 08/12  19:00:00,221592.0845582193,0.0,221592.08455086995,0.0 
 08/12  20:00:00,367508.2212988924,0.0,367508.2212988925,0.0 
 08/12  21:00:00,483308.1899133052,0.0,483308.18991330536,0.0 
 08/12  22:00:00,586568.3936886145,0.0,586568.3936886141,0.0 
 08/12  23:00:00,601461.9496842682,0.0,601461.9496842681,0.0 
 08/12  24:00:00,557939.3284969663,0.0,557939.3284969664,0.0 
 08/13  01:00:00,624838.3419156564,0.0,624838.3419156562,0.0 
 08/13  02:00:00,492729.67979435427,0.0,492729.67979435427,0.0 
 08/13  03:00:00,304670.01694235907,0.0,304670.016942359,0.0 
 08/13  04:00:00,369634.11164369506,0.0,369634.11164369506,0.0 
 08/13  05:00:00,432736.21971724947,0.0,432736.2197172495,0.0 
 08/13  06:00:00,474982.9794434096,0.0,474982.9794434097,0.0 
 08/13  07:00:00,421016.1007854419,0.0,421016.1007854418,0.0 
 08/13  08:00:00,520702.2547541195,0.0,520692.637693826,0.0 
 08/13  09:00:00,521778.2783419962,0.0,521778.27834199627,0.0 
 08/13  10:00:00,365348.1835137742,0.0,365348.1835137742,0.0 
 08/13  11:00:00,298975.9970086528,0.0,298991.10505978178,0.0 
 08/13  12:00:00,111863.38312234635,0.0,111878.64975757574,0.0 
 08/13  13:00:00,0.0,0.0,0.0,0.0 
 08/13  14:00:00,0.0,0.0,0.0,0.0 
 08/13  15:00:00,0.0,0.0,0.0,0.0 
 08/13  16:00:00,0.0,0.0,0.0,0.0 
 08/13  17:00:00,42838.53446683378,0.0,42828.33269087802,0.0 
 08/13  18:00:00,180282.76765349549,0.0,180282.7676530275,0.0 
 08/13  19:00:00,311133.94727217257,0.0,311133.94727217269,0.0 
 08/13  20:00:00,409551.35979656377,0.0,409551.35979656377,0.0 
 08/13  21:00:00,492773.74492666046,0.0,492773.7449266603,0.0 
 08/13  22:00:00,549932.0968846877,0.0,549932.0968846876,0.0 
